pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
54482,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22600CE,CE,NIFTY30MAR2622600.00CE,,26000,,,,,,5,65,1459348200,-1,2,2260000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,236715.0,Cash,,1,1,1801.0,65,0.0,292355.0,181075.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54846,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28200CE,CE,NIFTY30MAR2628200.00CE,,26000,,,,,,5,65,1459348200,-1,2,2820000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,30.0,Cash,,1,1,1801.0,65,0.0,2030.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54838,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27950CE,CE,NIFTY30MAR2627950.00CE,,26000,,,,,,5,65,1459348200,-1,2,2795000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,595.0,Cash,,0,1,1801.0,65,14365.0,2595.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54996,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29400CE,CE,NIFTY30MAR2629400.00CE,,26000,,,,,,5,65,1459348200,-1,2,2940000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54479,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22500PE,PE,NIFTY30MAR2622500.00PE,,26000,,,,,,5,65,1459348200,-1,2,2250000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,105.0,Cash,,1,1,1801.0,65,0.0,2105.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54921,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28550PE,PE,NIFTY30MAR2628550.00PE,,26000,,,,,,5,65,1459348200,-1,2,2855000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,355815.0,Cash,,1,1,1801.0,65,0.0,411715.0,299915.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
41207,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR19700CE,CE,NIFTY30MAR2619700.00CE,,26000,,,,,,5,65,1459348200,-1,2,1970000.0,NSE,OPTIDX,1459348200,1454457600,1459348200,1454457600,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,525280.0,Cash,,1,1,1801.0,65,0.0,581190.0,469370.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54461,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22050PE,PE,NIFTY30MAR2622050.00PE,,26000,,,,,,5,65,1459348200,-1,2,2205000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,20.0,Cash,,1,1,1801.0,65,0.0,2020.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
63027,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR37000PE,PE,NIFTY30MAR2637000.00PE,,26000,,,,,,5,65,1459348200,-1,2,3700000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,1196470.0,Cash,,1,1,1801.0,65,0.0,1252380.0,1140560.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54919,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28500PE,PE,NIFTY30MAR2628500.00PE,,26000,,,,,,5,65,1459348200,-1,2,2850000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,350840.0,Cash,,1,1,1801.0,65,0.0,406740.0,294940.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54523,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23600PE,PE,NIFTY30MAR2623600.00PE,,26000,,,,,,5,65,1459348200,-1,2,2360000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,10320.0,Cash,,0,1,1801.0,65,465790.0,14240.0,6400.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54941,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29100PE,PE,NIFTY30MAR2629100.00PE,,26000,,,,,,5,65,1459348200,-1,2,2910000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,410565.0,Cash,,1,1,1801.0,65,0.0,466480.0,354650.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55014,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29700CE,CE,NIFTY30MAR2629700.00CE,,26000,,,,,,5,65,1459348200,-1,2,2970000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62925,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR24000PE,PE,NIFTY30MAR2624000.00PE,,26000,,,,,,5,65,1459348200,-1,2,2400000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,15255.0,Cash,,0,1,1801.0,65,5303700.0,23555.0,6955.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62924,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR24000CE,CE,NIFTY30MAR2624000.00CE,,26000,,,,,,5,65,1459348200,-1,2,2400000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,112410.0,Cash,,0,1,1801.0,65,1021570.0,160030.0,64790.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54425,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR21150CE,CE,NIFTY30MAR2621150.00CE,,26000,,,,,,5,65,1459348200,-1,2,2115000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,380925.0,Cash,,1,1,1801.0,65,0.0,436835.0,325015.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54672,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR26500CE,CE,NIFTY30MAR2626500.00CE,,26000,,,,,,5,65,1459348200,-1,2,2650000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,2710.0,Cash,,0,1,1801.0,65,2620080.0,6430.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54527,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23700PE,PE,NIFTY30MAR2623700.00PE,,26000,,,,,,5,65,1459348200,-1,2,2370000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,11430.0,Cash,,0,1,1801.0,65,457990.0,16235.0,6625.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54499,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23050PE,PE,NIFTY30MAR2623050.00PE,,26000,,,,,,5,65,1459348200,-1,2,2305000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,675.0,Cash,,1,1,1801.0,65,0.0,2675.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55021,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29800PE,PE,NIFTY30MAR2629800.00PE,,26000,,,,,,5,65,1459348200,-1,2,2980000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,480255.0,Cash,,1,1,1801.0,65,0.0,536170.0,424340.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54844,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28150CE,CE,NIFTY30MAR2628150.00CE,,26000,,,,,,5,65,1459348200,-1,2,2815000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,30.0,Cash,,1,1,1801.0,65,0.0,2030.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
56007,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20050CE,CE,NIFTY30MAR2620050.00CE,,26000,,,,,,5,65,1459348200,-1,2,2005000.0,NSE,OPTIDX,1459348200,1453420800,1459348200,1453420800,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,490435.0,Cash,,1,1,1801.0,65,0.0,546345.0,434525.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
63028,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR38000CE,CE,NIFTY30MAR2638000.00CE,,26000,,,,,,5,65,1459348200,-1,2,3800000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456936300,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45574,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20400CE,CE,NIFTY30MAR2620400.00CE,,26000,,,,,,5,65,1459348200,-1,2,2040000.0,NSE,OPTIDX,1459348200,1452988800,1459348200,1452988800,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,455590.0,Cash,,1,1,1801.0,65,0.0,511500.0,399680.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54484,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22650CE,CE,NIFTY30MAR2622650.00CE,,26000,,,,,,5,65,1459348200,-1,2,2265000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,231765.0,Cash,,1,1,1801.0,65,0.0,287360.0,176170.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54566,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR24750CE,CE,NIFTY30MAR2624750.00CE,,26000,,,,,,5,65,1459348200,-1,2,2475000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,55395.0,Cash,,0,1,1801.0,65,33865.0,88935.0,21855.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45617,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20600PE,PE,NIFTY30MAR2620600.00PE,,26000,,,,,,5,65,1459348200,-1,2,2060000.0,NSE,OPTIDX,1459348200,1452643200,1459348200,1452643200,0,0,0,0,0,,0,0,1456936298,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54494,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22900CE,CE,NIFTY30MAR2622900.00CE,,26000,,,,,,5,65,1459348200,-1,2,2290000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,207115.0,Cash,,1,1,1801.0,65,0.0,262340.0,151890.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54541,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR24100PE,PE,NIFTY30MAR2624100.00PE,,26000,,,,,,5,65,1459348200,-1,2,2410000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,16840.0,Cash,,0,1,1801.0,65,598260.0,26600.0,7080.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54617,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR25800PE,PE,NIFTY30MAR2625800.00PE,,26000,,,,,,5,65,1459348200,-1,2,2580000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,91545.0,Cash,,0,1,1801.0,65,1277510.0,135840.0,47250.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62928,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR26000CE,CE,NIFTY30MAR2626000.00CE,,26000,,,,,,5,65,1459348200,-1,2,2600000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,6880.0,Cash,,0,1,1801.0,65,6634580.0,15580.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55013,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29650PE,PE,NIFTY30MAR2629650.00PE,,26000,,,,,,5,65,1459348200,-1,2,2965000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,465325.0,Cash,,1,1,1801.0,65,0.0,521240.0,409410.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54573,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR24900PE,PE,NIFTY30MAR2624900.00PE,,26000,,,,,,5,65,1459348200,-1,2,2490000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,38220.0,Cash,,0,1,1801.0,65,705380.0,64005.0,12435.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54424,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR21100PE,PE,NIFTY30MAR2621100.00PE,,26000,,,,,,5,65,1459348200,-1,2,2110000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54411,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20750CE,CE,NIFTY30MAR2620750.00CE,,26000,,,,,,5,65,1459348200,-1,2,2075000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,420745.0,Cash,,1,1,1801.0,65,0.0,476655.0,364835.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55130,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30500CE,CE,NIFTY30MAR2630500.00CE,,26000,,,,,,5,65,1459348200,-1,2,3050000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54935,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28900PE,PE,NIFTY30MAR2628900.00PE,,26000,,,,,,5,65,1459348200,-1,2,2890000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,390655.0,Cash,,1,1,1801.0,65,0.0,446570.0,334740.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
63026,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR37000CE,CE,NIFTY30MAR2637000.00CE,,26000,,,,,,5,65,1459348200,-1,2,3700000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456936300,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
63029,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR38000PE,PE,NIFTY30MAR2638000.00PE,,26000,,,,,,5,65,1459348200,-1,2,3800000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,1296010.0,Cash,,1,1,1801.0,65,0.0,1351920.0,1240100.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54582,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR25200CE,CE,NIFTY30MAR2625200.00CE,,26000,,,,,,5,65,1459348200,-1,2,2520000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,29750.0,Cash,,0,1,1801.0,65,655980.0,53060.0,6440.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54445,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR21650CE,CE,NIFTY30MAR2621650.00CE,,26000,,,,,,5,65,1459348200,-1,2,2165000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,331145.0,Cash,,1,1,1801.0,65,0.0,387050.0,275240.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54496,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22950CE,CE,NIFTY30MAR2622950.00CE,,26000,,,,,,5,65,1459348200,-1,2,2295000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,202210.0,Cash,,1,1,1801.0,65,0.0,257330.0,147090.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54718,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR26700CE,CE,NIFTY30MAR2626700.00CE,,26000,,,,,,5,65,1459348200,-1,2,2670000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,1985.0,Cash,,0,1,1801.0,65,381615.0,4505.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45612,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20550CE,CE,NIFTY30MAR2620550.00CE,,26000,,,,,,5,65,1459348200,-1,2,2055000.0,NSE,OPTIDX,1459348200,1452643200,1459348200,1452643200,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,440655.0,Cash,,1,1,1801.0,65,0.0,496565.0,384745.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54827,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27750PE,PE,NIFTY30MAR2627750.00PE,,26000,,,,,,5,65,1459348200,-1,2,2775000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,276270.0,Cash,,0,1,1801.0,65,325.0,331985.0,220555.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62916,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20000CE,CE,NIFTY30MAR2620000.00CE,,26000,,,,,,5,65,1459348200,-1,2,2000000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,496935.0,Cash,,0,1,1801.0,65,29875.0,552845.0,441025.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55000,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29500CE,CE,NIFTY30MAR2629500.00CE,,26000,,,,,,5,65,1459348200,-1,2,2950000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62931,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27000PE,PE,NIFTY30MAR2627000.00PE,,26000,,,,,,5,65,1459348200,-1,2,2700000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,201040.0,Cash,,0,1,1801.0,65,1887540.0,255630.0,146450.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55140,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30650CE,CE,NIFTY30MAR2630650.00CE,,26000,,,,,,5,65,1459348200,-1,2,3065000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55131,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30500PE,PE,NIFTY30MAR2630500.00PE,,26000,,,,,,5,65,1459348200,-1,2,3050000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,549450.0,Cash,,1,1,1801.0,65,0.0,605365.0,493535.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54521,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23550PE,PE,NIFTY30MAR2623550.00PE,,26000,,,,,,5,65,1459348200,-1,2,2355000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,9895.0,Cash,,0,1,1801.0,65,22230.0,13425.0,6365.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54509,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23250PE,PE,NIFTY30MAR2623250.00PE,,26000,,,,,,5,65,1459348200,-1,2,2325000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,7325.0,Cash,,0,1,1801.0,65,23855.0,9325.0,5325.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54738,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27250CE,CE,NIFTY30MAR2627250.00CE,,26000,,,,,,5,65,1459348200,-1,2,2725000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,1040.0,Cash,,0,1,1801.0,65,31980.0,3040.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54515,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23400PE,PE,NIFTY30MAR2623400.00PE,,26000,,,,,,5,65,1459348200,-1,2,2340000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,8475.0,Cash,,0,1,1801.0,65,319345.0,11005.0,5945.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
41204,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR19600PE,PE,NIFTY30MAR2619600.00PE,,26000,,,,,,5,65,1459348200,-1,2,1960000.0,NSE,OPTIDX,1459348200,1454457600,1459348200,1454457600,0,0,0,0,0,,0,0,1456936298,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54463,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22100PE,PE,NIFTY30MAR2622100.00PE,,26000,,,,,,5,65,1459348200,-1,2,2210000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,25.0,Cash,,1,1,1801.0,65,0.0,2025.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
